Timestamp,Month,Day,Hour,Total Hours,Load,PV,Tou Tariff,FiT,H2 Tariff
05/04/2023,4,3,5,2261,841,0,0.1147437,0.05737185,0.343199131
05/04/2023,4,3,6,2262,875,813.438,0.1197279,0.05986395,0.157840501
05/04/2023,4,3,7,2263,886,22525.7,0.1519515,0.07597575,0.193893612
05/04/2023,4,3,8,2264,863,16520.6,0.1737108,0.0868554,0.338088437
05/04/2023,4,3,9,2265,860,44948.9,0.1341432,0.0670716,0.129264535
05/04/2023,4,3,10,2266,869,51165.5,0.1173978,0.0586989,0.323825813
05/04/2023,4,3,11,2267,862,61823.5,0.1128798,0.0564399,0.23341057
05/04/2023,4,3,12,2268,850,53324.3,0.1115019,0.05575095,0.172083347
05/04/2023,4,3,13,2269,863,12920.3,0.1117449,0.05587245,0.303865081
05/04/2023,4,3,14,2270,839,40760.9,0.1113705,0.05568525,0.360036004
05/04/2023,4,3,15,2271,1108,58605.1,0.1113705,0.05568525,0.147378111
05/04/2023,4,3,16,2272,1244.6025,40779.5,0.1114722,0.0557361,0.344361679
05/04/2023,4,3,17,2273,1263.6025,6417.69,0.1129104,0.0564552,0.140172959
05/04/2023,4,3,18,2274,1223.6025,1151.9,0.113022,0.056511,0.292325081
05/04/2023,4,3,19,2275,1274.6025,0,0.1117656,0.0558828,0.208152401
05/04/2023,4,3,20,2276,1277.6025,0,0.111573,0.0557865,0.156837279
05/04/2023,4,3,21,2277,849,0,0.1124343,0.05621715,0.352395912
05/04/2023,4,3,22,2278,892,0,0.1125351,0.05626755,0.139759065
06/04/2023,4,3,23,2279,843,0,0.1112796,0.0556398,0.129019924
06/04/2023,4,4,0,2280,887,0,0.1177947,0.05889735,0.331931382
06/04/2023,4,4,1,2281,909,0,0.1165536,0.0582768,0.316464761
06/04/2023,4,4,2,2282,920,0,0.1164816,0.0582408,0.334481188
06/04/2023,4,4,3,2283,919,0,0.1146852,0.0573426,0.229875589
06/04/2023,4,4,4,2284,910,0,0.1142136,0.0571068,0.263832291
06/04/2023,4,4,5,2285,850,0,0.1179081,0.05895405,0.334958657
06/04/2023,4,4,6,2286,812,0,0.1178253,0.05891265,0.360036004
06/04/2023,4,4,7,2287,820,595.062,0.1207305,0.06036525,0.345399047
06/04/2023,4,4,8,2288,843,13576.4,0.1211508,0.0605754,0.2435807
06/04/2023,4,4,9,2289,853,27796.8,0.1203813,0.06019065,0.15661339
06/04/2023,4,4,10,2290,856,40575.5,0.1148184,0.0574092,0.343067488
06/04/2023,4,4,11,2291,909,47511.3,0.1103337,0.05516685,0.28773184
06/04/2023,4,4,12,2292,858,41649.3,0.1067526,0.0533763,0.097052033
06/04/2023,4,4,13,2293,858,43486.5,0.1059624,0.0529812,0.353965906
06/04/2023,4,4,14,2294,883,37882.6,0.1069578,0.0534789,0.154534506
06/04/2023,4,4,15,2295,851,34869.3,0.1074195,0.05370975,0.360036004
06/04/2023,4,4,16,2296,917,18981.3,0.1092663,0.05463315,0.310378348
06/04/2023,4,4,17,2297,820,5412.87,0.1143261,0.05716305,0.135859789
06/04/2023,4,4,18,2298,852,221.372,0.1156806,0.0578403,0.183595844
06/04/2023,4,4,19,2299,884,0,0.1159686,0.0579843,0.139460055
06/04/2023,4,4,20,2300,873,0,0.1152702,0.0576351,0.150548817
06/04/2023,4,4,21,2301,897,0,0.1133208,0.0566604,0.353210814
06/04/2023,4,4,22,2302,909,0,0.1118628,0.0559314,0.103469826
07/04/2023,4,4,23,2303,898,0,0.1099026,0.0549513,0.357635711
07/04/2023,4,5,0,2304,935,0,0.1015524,0.0507762,0.342207359
07/04/2023,4,5,1,2305,819,0,0.1005246,0.0502623,0.295930659
07/04/2023,4,5,2,2306,890,0,0.1009665,0.05048325,0.18143213
07/04/2023,4,5,3,2307,909,0,0.1015632,0.0507816,0.340726829
07/04/2023,4,5,4,2308,1276,0,0.1027557,0.05137785,0.108130007
07/04/2023,4,5,5,2309,2424,0,0.1067958,0.0533979,0.288958252
07/04/2023,4,5,6,2310,2487,0,0.1058292,0.0529146,0.152743858
07/04/2023,4,5,7,2311,2448,223.796,0.1074744,0.0537372,0.256961576
07/04/2023,4,5,8,2312,2475,17234.7,0.1103121,0.05515605,0.342235725
07/04/2023,4,5,9,2313,2482,26839.9,0.1068678,0.0534339,0.319576398
07/04/2023,4,5,10,2314,2458,44921.1,0.1046169,0.05230845,0.183581463
07/04/2023,4,5,11,2315,2447,43452.6,0.1037322,0.0518661,0.304381586
07/04/2023,4,5,12,2316,2467,42620.6,0.0975744,0.0487872,0.309140683
07/04/2023,4,5,13,2317,2504,44624.4,0.0920637,0.04603185,0.22027321
07/04/2023,4,5,14,2318,2456,38357.5,0.0914778,0.0457389,0.360036004
07/04/2023,4,5,15,2319,2508,11159.9,0.0964431,0.04822155,0.161861463
07/04/2023,4,5,16,2320,2487,13151.2,0.1038762,0.0519381,0.295257848
07/04/2023,4,5,17,2321,1251,3412.19,0.1105281,0.05526405,0.179153634
07/04/2023,4,5,18,2322,1229,0,0.1140543,0.05702715,0.181432485
07/04/2023,4,5,19,2323,1269,0,0.114435,0.0572175,0.201422725
07/04/2023,4,5,20,2324,1331,0,0.1153701,0.05768505,0.331899894
07/04/2023,4,5,21,2325,868,0,0.1161099,0.05805495,0.103251547
07/04/2023,4,5,22,2326,896,0,0.1160694,0.0580347,0.222676297
08/04/2023,4,5,23,2327,833,0,0.1149174,0.0574587,0.360036004
08/04/2023,4,6,0,2328,1074,0,0.1126152,0.0563076,0.360036004
08/04/2023,4,6,1,2329,1127,0,0.1113093,0.05565465,0.294658946
08/04/2023,4,6,2,2330,1090,0,0.1119879,0.05599395,0.322029206
08/04/2023,4,6,3,2331,1068,0,0.1103328,0.0551664,0.187691019
08/04/2023,4,6,4,2332,1073,0,0.1103535,0.05517675,0.30081795
08/04/2023,4,6,5,2333,1409,0,0.1115046,0.0557523,0.340452093
08/04/2023,4,6,6,2334,1392,0,0.1120185,0.05600925,0.360036004
08/04/2023,4,6,7,2335,1684,7204.54,0.1128312,0.0564156,0.174863446
08/04/2023,4,6,8,2336,1642,14519.8,0.1130571,0.05652855,0.245809272
08/04/2023,4,6,9,2337,1695,41730.8,0.1135404,0.0567702,0.14709821
08/04/2023,4,6,10,2338,1612,47343.6,0.1111032,0.0555516,0.335527185
08/04/2023,4,6,11,2339,1603,57302.5,0.1071972,0.0535986,0.247228732
08/04/2023,4,6,12,2340,2654,62447.9,0.1016244,0.0508122,0.199054213
08/04/2023,4,6,13,2341,2653,64065.3,0.0984483,0.04922415,0.176838342
08/04/2023,4,6,14,2342,2599,55349.1,0.0949941,0.04749705,0.249761392
08/04/2023,4,6,15,2343,2662,42916.6,0.0940374,0.0470187,0.138203183
08/04/2023,4,6,16,2344,2624,23508,0.0986742,0.0493371,0.21607222
08/04/2023,4,6,17,2345,2607,7336.9,0.1074024,0.0537012,0.341071876
08/04/2023,4,6,18,2346,2354,2886.22,0.1112886,0.0556443,0.314813888
08/04/2023,4,6,19,2347,2347,0,0.1123578,0.0561789,0.259207046
08/04/2023,4,6,20,2348,2335,0,0.1127592,0.0563796,0.326102149
08/04/2023,4,6,21,2349,2313,0,0.112923,0.0564615,0.104361214
08/04/2023,4,6,22,2350,2379,0,0.1127484,0.0563742,0.236065417
09/04/2023,4,6,23,2351,3478,0,0.1126044,0.0563022,0.323923128
09/04/2023,4,0,0,2352,3640,0,0.1110114,0.0555057,0.226531511
09/04/2023,4,0,1,2353,3938,0,0.1108053,0.05540265,0.313408015
09/04/2023,4,0,2,2354,3924,0,0.110682,0.055341,0.136608078
09/04/2023,4,0,3,2355,3928,0,0.1099935,0.05499675,0.098816942
09/04/2023,4,0,4,2356,3936,0,0.1093662,0.0546831,0.13701416
09/04/2023,4,0,5,2357,3955,0,0.1094895,0.05474475,0.106134176
09/04/2023,4,0,6,2358,3981,0,0.1095714,0.0547857,0.147200863
09/04/2023,4,0,7,2359,3948,0,0.1103013,0.05515065,0.179811493
09/04/2023,4,0,8,2360,3910,8281,0.1116999,0.05584995,0.199947627
09/04/2023,4,0,9,2361,3979,30813.7,0.1099629,0.05498145,0.328823046
09/04/2023,4,0,10,2362,3882,24296.3,0.1046475,0.05232375,0.215138187
09/04/2023,4,0,11,2363,3932,17210.5,0.092403,0.0462015,0.204597173
09/04/2023,4,0,12,2364,3101,20772.4,0.0865737,0.04328685,0.325860797
09/04/2023,4,0,13,2365,3883,38772,0.0702999,0.03514995,0.215908382
09/04/2023,4,0,14,2366,4005,40150.8,0.0702171,0.03510855,0.196809622
09/04/2023,4,0,15,2367,3929,24680.2,0.0676368,0.0338184,0.270459434
09/04/2023,4,0,16,2368,3929,16441.9,0.0785961,0.03929805,0.22579961
09/04/2023,4,0,17,2369,2835,7457.61,0.0946746,0.0473373,0.360036004
09/04/2023,4,0,18,2370,2416,1575.07,0.105912,0.052956,0.209224455
09/04/2023,4,0,19,2371,2385,0,0.1102608,0.0551304,0.324895706
09/04/2023,4,0,20,2372,2536,0,0.110394,0.055197,0.349824283
09/04/2023,4,0,21,2373,1438.64,0,0.1102095,0.05510475,0.108263451
09/04/2023,4,0,22,2374,2745.73,0,0.1091403,0.05457015,0.166748171
10/04/2023,4,0,23,2375,2749.73,0,0.1065285,0.05326425,0.30704281
10/04/2023,4,1,0,2376,2728.73,0,0.0977391,0.04886955,0.217712092
10/04/2023,4,1,1,2377,2679.09,0,0.0841473,0.04207365,0.260494757
10/04/2023,4,1,2,2378,2737.09,0,0.0796653,0.03983265,0.335675794
10/04/2023,4,1,3,2379,3302,0,0.0739179,0.03695895,0.152758719
10/04/2023,4,1,4,2380,3425,0,0.0719649,0.03598245,0.236567641
10/04/2023,4,1,5,2381,3633,0,0.0728289,0.03641445,0.304961397
10/04/2023,4,1,6,2382,3824,100.137,0.0798606,0.0399303,0.095264985
10/04/2023,4,1,7,2383,3858,12935.1,0.0785961,0.03929805,0.269461022
10/04/2023,4,1,8,2384,3817,13591.6,0.0735174,0.0367587,0.243073011
10/04/2023,4,1,9,2385,3878,43812.9,0.06813,0.034065,0.337682011
10/04/2023,4,1,10,2386,3819,73238.6,0.0687366,0.0343683,0.251680628
10/04/2023,4,1,11,2387,3597,79377.8,0.0726228,0.0363114,0.248359856
10/04/2023,4,1,12,2388,3407,80963.4,0.0734868,0.0367434,0.139118089
10/04/2023,4,1,13,2389,3456,77993.6,0.0731988,0.0365994,0.352992093
10/04/2023,4,1,14,2390,2237,70521.1,0.0723348,0.0361674,0.17241081
10/04/2023,4,1,15,2391,3409,58778.5,0.0721089,0.03605445,0.096086127
10/04/2023,4,1,16,2392,3347,20858.7,0.070947,0.0354735,0.196513375
10/04/2023,4,1,17,2393,3405,7583.32,0.0691992,0.0345996,0.329095277
10/04/2023,4,1,18,2394,2532,2761.4,0.0675027,0.03375135,0.360036004
10/04/2023,4,1,19,2395,2283.575,0,0.0695385,0.03476925,0.345736871
10/04/2023,4,1,20,2396,2279.575,0,0.0740313,0.03701565,0.355728
10/04/2023,4,1,21,2397,2289.575,0,0.0745353,0.03726765,0.180151037
10/04/2023,4,1,22,2398,2300.575,0,0.0683046,0.0341523,0.360036004
11/04/2023,4,1,23,2399,1135.575,0,0.0690354,0.0345177,0.168953332
11/04/2023,4,2,0,2400,1175.575,0,0.0761805,0.03809025,0.360036004
11/04/2023,4,2,1,2401,1024,0,0.0737226,0.0368613,0.341385382
11/04/2023,4,2,2,2402,1056,0,0.07362,0.03681,0.270991733
11/04/2023,4,2,3,2403,862,0,0.07362,0.03681,0.333887253
11/04/2023,4,2,4,2404,872,0,0.0737748,0.0368874,0.185098586
11/04/2023,4,2,5,2405,906,0,0.0777321,0.03886605,0.230574127
11/04/2023,4,2,6,2406,855,6853.73,0.0851139,0.04255695,0.347974824
11/04/2023,4,2,7,2407,864,27292.2,0.1051101,0.05255505,0.328502792
11/04/2023,4,2,8,2408,917,25209.6,0.1038042,0.0519021,0.134844675
01/07/2023,7,5,23,4343,865,0,0.0641781,0.03208905,0.156536367
01/07/2023,7,6,0,4344,879,0,0.0698148,0.0349074,0.180773336
01/07/2023,7,6,1,4345,894,0,0.0659799,0.03298995,0.288924935
01/07/2023,7,6,2,4346,839,0,0.0655173,0.03275865,0.176421874
01/07/2023,7,6,3,4347,857,0,0.0653391,0.03266955,0.255885903
01/07/2023,7,6,4,4348,853,0,0.0638469,0.03192345,0.147948027
01/07/2023,7,6,5,4349,896,8564.2,0.0547173,0.02735865,0.14613884
01/07/2023,7,6,6,4350,888,14725.6,0.0553689,0.02768445,0.239675669
01/07/2023,7,6,7,4351,885,21416.6,0.0579114,0.0289557,0.133078376
01/07/2023,7,6,8,4352,905,22393.3,0.0682812,0.0341406,0.34177555
01/07/2023,7,6,9,4353,836,35682.3,0.0661167,0.03305835,0.130048448
01/07/2023,7,6,10,4354,902,43959.5,0.0480879,0.02404395,0.201499879
01/07/2023,7,6,11,4355,870,46923,0.0266859,0.01334295,0.111396234
01/07/2023,7,6,12,4356,879,47680.8,0.0182079,0.00910395,0.148284244
01/07/2023,7,6,13,4357,888,45065.8,0.0048015,0.00240075,0.305113191
01/07/2023,7,6,14,4358,874,42781.2,0.0000738,0.0000369,0.225653615
01/07/2023,7,6,15,4359,859,35380.2,0.0010404,0.0005202,0.172392628
01/07/2023,7,6,16,4360,877,25860.6,0.0133119,0.00665595,0.229156906
01/07/2023,7,6,17,4361,999,16239.7,0.056682,0.028341,0.126714186
01/07/2023,7,6,18,4362,1363,9477.21,0.0696888,0.0348444,0.269958579
01/07/2023,7,6,19,4363,1373,3452.11,0.0706977,0.03534885,0.271217499
01/07/2023,7,6,20,4364,1321,999.727,0.0700146,0.0350073,0.2517066
01/07/2023,7,6,21,4365,1389,0,0.0695097,0.03475485,0.181824687
01/07/2023,7,6,22,4366,1295,0,0.0702774,0.0351387,0.16743289
02/07/2023,7,6,23,4367,1402,0,0.0700983,0.03504915,0.316722002
02/07/2023,7,0,0,4368,1358,0,0.025812,0.012906,0.099973112
02/07/2023,7,0,1,4369,1304,0,0.0033354,0.0016677,0.237952999
02/07/2023,7,0,2,4370,1392,0,0.0000108,0.0000054,0.143967055
02/07/2023,7,0,3,4371,1342,0,0,0,0.315165274
02/07/2023,7,0,4,4372,1349,842.653,-0.0000315,-0.00001575,0.233702627
02/07/2023,7,0,5,4373,1307,1443.88,-0.0000522,-0.0000261,0.276122165
02/07/2023,7,0,6,4374,1098,1627.9,-0.000063,-0.0000315,0.32165588
02/07/2023,7,0,7,4375,988,1970.64,-0.0005472,-0.0002736,0.09395138
02/07/2023,7,0,8,4376,816,3776.89,-0.0031986,-0.0015993,0.266525922
02/07/2023,7,0,9,4377,866,7066.41,-0.0052929,-0.00264645,0.254173425
02/07/2023,7,0,10,4378,886,7408.33,-0.0044613,-0.00223065,0.229301554
02/07/2023,7,0,11,4379,851,7114.39,-0.0032301,-0.00161505,0.13269766
02/07/2023,7,0,12,4380,911,6824.78,-0.0026307,-0.00131535,0.310560597
02/07/2023,7,0,13,4381,841,6826.2,-0.0044298,-0.0022149,0.144398716
02/07/2023,7,0,14,4382,854,5184.91,-0.006966,-0.003483,0.166520375
02/07/2023,7,0,15,4383,902,3735.15,-0.006408,-0.003204,0.180950768
02/07/2023,7,0,16,4384,812,2297.66,-0.0045144,-0.0022572,0.194673941
02/07/2023,7,0,17,4385,861,1320.9,-0.0011259,-0.00056295,0.27910748
02/07/2023,7,0,18,4386,1023,613.21,0,0,0.144790102
02/07/2023,7,0,19,4387,1012,78.8323,0.0052299,0.00261495,0.315349652
02/07/2023,7,0,20,4388,1259.075,0,0.0299574,0.0149787,0.230863144
02/07/2023,7,0,21,4389,1307.075,0,0.0297576,0.0148788,0.227522508
02/07/2023,7,0,22,4390,1302.075,0,0.0224442,0.0112221,0.090009001
03/07/2023,7,0,23,4391,1261.075,0,0.0177093,0.00885465,0.216365361
03/07/2023,7,1,0,4392,1345.075,0,0.0226233,0.01131165,0.169730549
03/07/2023,7,1,1,4393,1243.075,0,0.0210132,0.0105066,0.234916754
03/07/2023,7,1,2,4394,1302.075,0,0.0195399,0.00976995,0.195193107
03/07/2023,7,1,3,4395,1065,0,0.010449,0.0052245,0.251345658
03/07/2023,7,1,4,4396,1101,1026.02,0.0104274,0.0052137,0.179876761
03/07/2023,7,1,5,4397,843,2951.93,0.018909,0.0094545,0.090009001
03/07/2023,7,1,6,4398,919,3982.78,0.0538542,0.0269271,0.279038376
03/07/2023,7,1,7,4399,915,5519.56,0.0581895,0.02909475,0.193223086
03/07/2023,7,1,8,4400,858,5071.17,0.0606726,0.0303363,0.152762374
03/07/2023,7,1,9,4401,912,6770.83,0.0597465,0.02987325,0.164047548
03/07/2023,7,1,10,4402,832,14105.9,0.0221607,0.01108035,0.306506446
03/07/2023,7,1,11,4403,852,16425,0.0182565,0.00912825,0.245591772
03/07/2023,7,1,12,4404,899,11705.1,0.0173619,0.00868095,0.313034034
03/07/2023,7,1,13,4405,889,12447.8,0.0155106,0.0077553,0.204742301
03/07/2023,7,1,14,4406,866,17073.1,0.0116694,0.0058347,0.261861025
03/07/2023,7,1,15,4407,896,13719.6,0.010512,0.005256,0.30087868
03/07/2023,7,1,16,4408,846,7612.4,0.0180036,0.0090018,0.118697452
03/07/2023,7,1,17,4409,881,3805.99,0.0317988,0.0158994,0.205402734
03/07/2023,7,1,18,4410,913,1890.32,0.0552429,0.02762145,0.129446152
03/07/2023,7,1,19,4411,847,695.839,0.0595575,0.02977875,0.226864243
03/07/2023,7,1,20,4412,914,21.2592,0.0657765,0.03288825,0.270819271
03/07/2023,7,1,21,4413,877,0,0.0685962,0.0342981,0.240502502
03/07/2023,7,1,22,4414,855,0,0.0683748,0.0341874,0.173108807
04/07/2023,7,1,23,4415,851,0,0.0678492,0.0339246,0.165312341
04/07/2023,7,2,0,4416,879,0,0.063153,0.0315765,0.317997219
04/07/2023,7,2,1,4417,897,0,0.0583686,0.0291843,0.133297288
04/07/2023,7,2,2,4418,1142,0,0.0577467,0.02887335,0.116050269
04/07/2023,7,2,3,4419,1289.5725,0,0.0575784,0.0287892,0.169086936
04/07/2023,7,2,4,4420,1326.5725,225.172,0.057357,0.0286785,0.203090095
04/07/2023,7,2,5,4421,1554.5725,1148.83,0.0579051,0.02895255,0.240892178
04/07/2023,7,2,6,4422,1539.5725,2426.93,0.063216,0.031608,0.280341129
04/07/2023,7,2,7,4423,1563.5725,3123.95,0.0684216,0.0342108,0.186840348
04/07/2023,7,2,8,4424,1550.5725,5386.76,0.0684009,0.03420045,0.305035868
04/07/2023,7,2,9,4425,1556.5725,9308.4,0.0653238,0.0326619,0.300315261
04/07/2023,7,2,10,4426,1597.5725,11013.5,0.0547542,0.0273771,0.159916008
04/07/2023,7,2,11,4427,1462.895,11154,0.0248373,0.01241865,0.250097368
04/07/2023,7,2,12,4428,1260.895,12270.9,0.0254907,0.01274535,0.218124209
04/07/2023,7,2,13,4429,1088,13210.8,0.0251433,0.01257165,0.133342443
04/07/2023,7,2,14,4430,1166,12393.3,0.025038,0.012519,0.16390667
04/07/2023,7,2,15,4431,1074,9930.73,0.0497592,0.0248796,0.159336096
04/07/2023,7,2,16,4432,1079,8315.89,0.0539955,0.02699775,0.133560918
04/07/2023,7,2,17,4433,898,5450.98,0.0566514,0.0283257,0.161327775
04/07/2023,7,2,18,4434,925,3074.15,0.0580212,0.0290106,0.257872858
04/07/2023,7,2,19,4435,825,1586.44,0.0663876,0.0331938,0.228213692
04/07/2023,7,2,20,4436,914,566.206,0.0666405,0.03332025,0.101374963
04/07/2023,7,2,21,4437,939,0,0.0660717,0.03303585,0.226129806
04/07/2023,7,2,22,4438,895,0,0.0660609,0.03303045,0.124849677
05/07/2023,7,2,23,4439,850,0,0.0645336,0.0322668,0.294540825
05/07/2023,7,3,0,4440,825,0,0.0573615,0.02868075,0.140091807
05/07/2023,7,3,1,4441,882,0,0.0563391,0.02816955,0.298637754
05/07/2023,7,3,2,4442,862,0,0.0541467,0.02707335,0.322355318
05/07/2023,7,3,3,4443,810,0,0.0541368,0.0270684,0.256998286
05/07/2023,7,3,4,4444,852,998.521,0.0538335,0.02691675,0.202294733
05/07/2023,7,3,5,4445,874,4917.52,0.0538128,0.0269064,0.166194965
05/07/2023,7,3,6,4446,863,8898.11,0.0572049,0.02860245,0.174957858
05/07/2023,7,3,7,4447,808,8360.75,0.058374,0.029187,0.105183881
05/07/2023,7,3,8,4448,884,5923.9,0.0627363,0.03136815,0.18460281
05/07/2023,7,3,9,4449,883,5757.94,0.0650538,0.0325269,0.13989277
05/07/2023,7,3,10,4450,919,7426.77,0.0648342,0.0324171,0.185728617
05/07/2023,7,3,11,4451,1100,7208.23,0.0516843,0.02584215,0.26330307
05/07/2023,7,3,12,4452,1083,8834.43,0.0478323,0.02391615,0.190905108
05/07/2023,7,3,13,4453,1042,13619.2,0.0469665,0.02348325,0.298638226
05/07/2023,7,3,14,4454,1571.10275,13190.5,0.0450252,0.0225126,0.320295855
05/07/2023,7,3,15,4455,1601.10275,6174.2,0.0432612,0.0216306,0.269710622
05/07/2023,7,3,16,4456,1605.10275,3232.4,0.0409338,0.0204669,0.266126353
05/07/2023,7,3,17,4457,1525.10275,2188.35,0.04968,0.02484,0.150352214
05/07/2023,7,3,18,4458,1604.10275,1041.14,0.0615051,0.03075255,0.112981901
05/07/2023,7,3,19,4459,1531.10275,71.9187,0.0680076,0.0340038,0.290362376
05/07/2023,7,3,20,4460,1586.10275,0,0.0652311,0.03261555,0.219164554
05/07/2023,7,3,21,4461,1615.10275,0,0.0584055,0.02920275,0.244410248
05/07/2023,7,3,22,4462,1595.10275,0,0.0542196,0.0271098,0.131030819
06/07/2023,7,3,23,4463,1572.1125,0,0.0537813,0.02689065,0.128290884
06/07/2023,7,4,0,4464,1414.1125,0,0.0504612,0.0252306,0.21644835
06/07/2023,7,4,1,4465,1363.1125,0,0.0474462,0.0237231,0.300855891
06/07/2023,7,4,2,4466,1411.1125,0,0.0430173,0.02150865,0.181668992
06/07/2023,7,4,3,4467,1411.1125,0,0.0387252,0.0193626,0.223227007
06/07/2023,7,4,4,4468,1419.1125,2063.55,0.0432999,0.02164995,0.263422159
06/07/2023,7,4,5,4469,1200,8294.13,0.0489852,0.0244926,0.266408478
06/07/2023,7,4,6,4470,866,20510.9,0.0577269,0.02886345,0.293257648
06/07/2023,7,4,7,4471,836,37844.8,0.0648774,0.0324387,0.310614705
06/07/2023,7,4,8,4472,893,51455.8,0.0672957,0.03364785,0.093433491
06/07/2023,7,4,9,4473,911,61655.3,0.0663948,0.0331974,0.230690691
06/07/2023,7,4,10,4474,886,69143.5,0.0656307,0.03281535,0.298671468
06/07/2023,7,4,11,4475,934,73938.5,0.0631494,0.0315747,0.16441234
06/07/2023,7,4,12,4476,876,74958.9,0.0591921,0.02959605,0.312278035
06/07/2023,7,4,13,4477,845,73198.6,0.0596007,0.02980035,0.285507396
06/07/2023,7,4,14,4478,832,68903.9,0.0584496,0.0292248,0.095902564
06/07/2023,7,4,15,4479,879,61008.1,0.0575802,0.0287901,0.2467057
06/07/2023,7,4,16,4480,851,49565.2,0.0543348,0.0271674,0.270811121
06/07/2023,7,4,17,4481,1131,34449.9,0.0641547,0.03207735,0.24540388
06/07/2023,7,4,18,4482,1449,17414.3,0.0669294,0.0334647,0.11538456
06/07/2023,7,4,19,4483,1442,4950.5,0.0672219,0.03361095,0.237460909
06/07/2023,7,4,20,4484,1340,1949.48,0.0666882,0.0333441,0.279814163
06/07/2023,7,4,21,4485,1357,0,0.0642177,0.03210885,0.308092646
06/07/2023,7,4,22,4486,1389,0,0.0624375,0.03121875,0.258286147
07/07/2023,7,4,23,4487,1389,0,0.0575802,0.0287901,0.186542472
07/07/2023,7,5,0,4488,1455,0,0.0577413,0.02887065,0.120375104
07/07/2023,7,5,1,4489,1380,0,0.0562428,0.0281214,0.22542428
07/07/2023,7,5,2,4490,1384,0,0.0533394,0.0266697,0.248495861
07/07/2023,7,5,3,4491,1053,0,0.0519561,0.02597805,0.124501531
07/07/2023,7,5,4,4492,913,1791.87,0.0528156,0.0264078,0.179294819
07/07/2023,7,5,5,4493,935,6473.28,0.056871,0.0284355,0.112697017
07/07/2023,7,5,6,4494,821,19358.9,0.0629073,0.03145365,0.203741243
07/07/2023,7,5,7,4495,924,36680.5,0.0679059,0.03395295,0.294773236
07/07/2023,7,5,8,4496,842,51185.8,0.0683352,0.0341676,0.17752071
07/07/2023,7,5,9,4497,904,61890.9,0.0689121,0.03445605,0.220573824
07/07/2023,7,5,10,4498,888,69663,0.0687231,0.03436155,0.313740729
07/07/2023,7,5,11,4499,820,63878.9,0.0687753,0.03438765,0.114909234
07/07/2023,7,5,12,4500,908,37549.1,0.0691533,0.03457665,0.152273907
07/07/2023,7,5,13,4501,924,29861.6,0.0680841,0.03404205,0.241102242
07/07/2023,7,5,14,4502,1090,40937.4,0.0664596,0.0332298,0.233854978
07/07/2023,7,5,15,4503,1152,44936.7,0.0675288,0.0337644,0.223361093
07/07/2023,7,5,16,4504,1469,37465.3,0.0673299,0.03366495,0.138045733
07/07/2023,7,5,17,4505,1453,32123.5,0.0673506,0.0336753,0.112681825
07/07/2023,7,5,18,4506,1502,17036.5,0.0689751,0.03448755,0.197619406
07/07/2023,7,5,19,4507,1415,4074.97,0.069048,0.034524,0.210305296
07/07/2023,7,5,20,4508,1659,1681.98,0.0678537,0.03392685,0.227716649
07/07/2023,7,5,21,4509,1678,0,0.066753,0.0333765,0.189633178
07/07/2023,7,5,22,4510,1658,0,0.0623619,0.03118095,0.15190027
08/07/2023,7,5,23,4511,1618,0,0.0582543,0.02912715,0.170853287
08/07/2023,7,6,0,4512,1592,0,0.0566784,0.0283392,0.175460241
08/07/2023,7,6,1,4513,1685.9775,0,0.0540108,0.0270054,0.265491515
08/07/2023,7,6,2,4514,1679.9775,0,0.0503631,0.02518155,0.09607489
08/07/2023,7,6,3,4515,1676.9775,0,0.0491616,0.0245808,0.243586672
08/07/2023,7,6,4,4516,1912.9775,1425.75,0.0485388,0.0242694,0.255428248
08/07/2023,7,6,5,4517,1922.9775,5775.81,0.0455661,0.02278305,0.207397582
08/07/2023,7,6,6,4518,1932,20296.8,0.0500994,0.0250497,0.193964277
08/07/2023,7,6,7,4519,1587,38187,0.0565938,0.0282969,0.206712676
08/07/2023,7,6,8,4520,1558,53113.3,0.0584388,0.0292194,0.121874022
08/07/2023,7,6,9,4521,1491.6025,65378.2,0.0582597,0.02912985,0.226309074
08/07/2023,7,6,10,4522,1254.6025,71571.5,0.0587655,0.02938275,0.090883501
08/07/2023,7,6,11,4523,1269.6025,74572,0.0537786,0.0268893,0.299210652
08/07/2023,7,6,12,4524,1285.6025,75159.4,0.0376272,0.0188136,0.10089856
08/07/2023,7,6,13,4525,1348.6025,72058.4,0.0307854,0.0153927,0.129557612
08/07/2023,7,6,14,4526,1134,66626.6,0.0490032,0.0245016,0.090920063
08/07/2023,7,6,15,4527,1128,58567.2,0.0455661,0.02278305,0.122164945
08/07/2023,7,6,16,4528,1127,48927.7,0.0608112,0.0304056,0.260544206
08/07/2023,7,6,17,4529,851,33726.8,0.0611487,0.03057435,0.304306514
08/07/2023,7,6,18,4530,1108,16986.7,0.0632574,0.0316287,0.191393919
08/07/2023,7,6,19,4531,1086,4826.03,0.0637632,0.0318816,0.186394006
08/07/2023,7,6,20,4532,1098,1837.85,0.0619704,0.0309852,0.195307418
08/07/2023,7,6,21,4533,1044,0,0.0599886,0.0299943,0.142050674
08/07/2023,7,6,22,4534,1410,0,0.0586395,0.02931975,0.305847133
09/07/2023,7,6,23,4535,1368,0,0.0582705,0.02913525,0.272929073
09/07/2023,7,0,0,4536,1330,0,0.0544662,0.0272331,0.18679386
09/07/2023,7,0,1,4537,1377,0,0.0543834,0.0271917,0.142065621
